text,label
$IIVI - II-VI -7.8% after downside Q3 outlook https://t.co/JI8htQY7Y3,3
Luminex Q4 cash flow up 24%; shares slip 1% after hours of soft Q1 outlook,3
"The coronavirus will create an ""unprecedented decline in economic activity"" in emerging markets, says Alessandro Re… https://t.co/cgkMbpz6mU",3
"$ASLN $KZIA $XXII - KL, CBAY among premarket losers https://t.co/ITIV0JhjBM",3
"Chinese investment in clean energy is plummeting — down from $76bn during the first half of 2017, to $29bn during t… https://t.co/S4WgJBV9Px",3
"After Growing 16% In 2 Years, Why Did Lowe’s Number Of Stores Decrease?",3
"US Gasoline Crashes To 50c - Lowest Since 2001 - Amid ""Unprecedented"" Demand Collapse  https://t.co/RW5FZIV94i",3
Futures dip from all-time highs,3
"California boosts pot taxes, shocking unsteady industry https://t.co/0j0HPPfZAv https://t.co/bYQcDUrQZ3",3
Oil Bankruptcies Are Reaching Worrying Levels,3
Gas prices could soon drop to 99 cents a gallon in parts of the Midwest https://t.co/6WHMnyNGn6,3
Highlight: “The number one challenge facing small and medium-sized enterprises there’s not enough labor — willing a… https://t.co/A2f4FiJyj3,3
Natural Gas Price Prediction – Prices Tumble on Warm Weather Forecast,3
Intelsat lower after Morgan Stanley target cut,3
Morgan Stanley fined $22 million for digging bond markets https://t.co/Uh3QzkQ3IB via @business https://t.co/Pe16MdWRNj,3
"$PH - After A 20% Gain, Parker-Hannifin Is No Longer Attractive. Follow this and any other stock on Seeking Alpha!… https://t.co/ULf43yNaUz",3
$SHOP - Shopify loses a bull https://t.co/eoq7Lchtk4,3
Nigeria's government plans to raise as much as $6.9 billion from multilateral lenders to offset the impact of the C… https://t.co/ejfuD1G7WW,3
"Some gamers accessing Google's new cloud gaming platform, Stadia, through a Chromecast Ultra dongle are reporting trouble… https://t.co/t6dCbMr0C3",3
Here's Why NN (NASDAQ:NNBR) Is Weighed Down By Its Debt Load,3
UPDATE 1-CymaBay Therapeutics scraps liver disease studies; shares plunge,3
"WWE shares plunged, erasing more than $1 billion in market value, after CEO Vince McMahon ousted two of the company... https://t.co/nj8uvTfqYp",3
Kohl's Q3 adj. EPS 74 cents; FactSet consensus 86 cents,3
Stock Market Update: Stocks See Muted Response To Confirmation Of US/China Trade Progress,3
"WATCH: Cosmetics maker Coty, faced with weak sales, is expected to start an auction process in December and consume… https://t.co/qSW2swob2C",3
World trade drops sharply in September https://t.co/VKcNBVVJUy,3
Vitasoy International Holdings Limited Earnings Missed Analyst Estimates: Here's What Analysts Are Forecasting Now,3
Twitter users explain why Kohl's stock just got obliterated after reporting earnings https://t.co/RnxmSz4Au1 by… https://t.co/F7B1rYCmPf,3
"Healthcare Services Group, Inc. (HCSG): Hedge Funds Are Cashing Out",3
$CVX $CHK $EQT - Many more energy writeoffs likely following Chevron $10B-plus charge https://t.co/CckjTWAUHG,3
SoftBank Group Corp.’s massive investment in WeWork triggered a multi-billion-dollar writedown and a rare apology f… https://t.co/PogaY0B09Z,3
Stocks Finish Lower After Paring Losses on U.S.-Mexico-Canada Trade Pact #SP500 #index #MarketScreener… https://t.co/RlFBEx234I,3
GoPro's share price has had a ride as turbulent as some of the heart-stopping stunt videos the camera is responsibl… https://t.co/gdiJt50HGK,3
Rio Tinto downgraded to neutral from overweight at J.P. Morgan,3
British pound slumps against dollar intraday Monday as U.K. Prime Minister Boris Johnson moved to ICU with coronavi… https://t.co/ZxkNNE7JQi,3
Estee Lauder Q2 EPS $1.52 vs. $1.55 a year go,3
Home Depot's stock selloff a 78-point drag on the Dow,3
$I - Intelsat cut to Market Perform at Raymond James https://t.co/YsvsMSQRIb,3
Prices for key food staples are starting to soar in some parts of the world https://t.co/DZBxH4MynX,3
"HP down 5% after Xerox bid rejection, counter offer hints",3
E-mini NASDAQ-100 Index (NQ) Futures Technical Analysis – Trade Through 8216.25 Changes Trend to Down,3
Markets trending lower despite positive jobs report,3
"Suzuki considers China supply options, third-quarter profit falls 11%",3
Carmakers brace for crisis as virus wreaks havoc in China https://t.co/bCHzyRdaAl,3
Target Hospitality downgraded to perform from outperform at Oppenheimer,3
"$SUMRX: European Markets Update: DAX -0.3%, FTSE -0.2%, CAC -0.4% https://t.co/UDYYOri06l",3
"Kellogg Q4 North America sales fell 7%, Europe sales up 3% and Latin America sales down 2%",3
"U.S. consumers fear for jobs, debt payments because of coronavirus: New York Fed survey https://t.co/G4ks6dZU8O https://t.co/8d8gjmTbR2",3
Why Shares of Ubiquiti Tumbled Today,3
$LK - Muddy Waters goes short Luckin Coffee https://t.co/8yrbwAjLKG,3
Dow futures signal triple-digit retreat from record heights ahead of jobs data,3
Nissan orders deep spending cuts - Reuters,3
Mid-America Apartment Communities downgraded to sector weight from overweight at KeyBanc Capital,3
Materials Down On Coronavirus Fears -- Materials Roundup #economy #MarketScreener https://t.co/ca0dXtTIb6 https://t.co/TpYQewRNVg,3
Macy's -6% as hard hats come out for earnings,3
Tata Steel Q3 Results: Surprise Loss As Weak Demand Conditions Persist,3
Option Traders Bet $3.8M Disney Is Headed Lower In 2020,3
Pot Stock Hits Keep Coming as Biden Knocks Weed Ahead of Meeting,3
"The deepening crisis at debt-ridden Eskom shut down South Africa's key mining industry for 24 hours, hitting gold a… https://t.co/DXHzj6LIkd",3
"Cannabis stocks are starting to go up in smoke, stifled by thwarted legalization and dried-up financing https://t.co/L35GocQWdB",3
"Trade Reigns Supreme: Despite Strong Target, Lowe’s Results, Market On Defensive",3
"Dow futures down 45 points, or 0.2%; S&P 500 futures lose 3 points, or 0.1%",3
Lowe's stock falls 2.0% premarket in wake of Home Depot's disappointing Q3 report,3
PG&E loses half of financial backing for bankruptcy plan,3
Alphabet and Facebook price targets cut at Barclays on weaker ad outlook https://t.co/PlbSaE1Nc2,3
IHS Markit sees U.S. GDP growth falling to 2.1% in 2020 from 2.5% in 2017-2019,3
GrubHub stock falls after D.A. Davidson turns bearish,3
Baltic Dry Index sheds 5%,3
"Teva, Bausch Could Be Next to File for Bankruptcy",3
Goldman's Currie Sees Worst Oil Demand Shock in a Decade,3
BlackRock admonishes Siemens for environmental actions,3
Europe's banks were only halfway through cleaning up more than $1 trillion of loans that turned sour in the last cr… https://t.co/a5XeRxCEVl,3
"$IVC: Invacare misses by $0.15, misses on revs https://t.co/28AK0IzMFs",3
German Industry Slump Set to Cast Shadow on Economy Through 2020,3
FirstFarms A/S (CPH:FFARMS) Delivered A Weaker ROE Than Its Industry,3
Kohl's stock price target cut to $48 from $52 at Deutsche Bank,3
"Sun Pharma Q3 Results: Profit Falls 27% On Higher Costs, Lower Other Income",3
"AQST, PHR among premarket losers",3
The Retail Apocalypse Is Accelerating. https://t.co/3H13y274yj #business #trading #stocks,3
Bluebird bio downgraded to in line from outperform at Evercore ISI,3
Commodity Chaos Deepens as China LNG Buyer Invokes Force Majeure,3
A group of investors sued 4 cryptocurrency exchanges and 7 issuers claiming they sold billions of dollars of unregi… https://t.co/awo2JBfMUd,3
Hedge Funds Are Dumping Ocwen Financial Corporation (OCN),3
"$MYO $YTEN - BHVN, JE among premarket losers https://t.co/a4N8cG2Jq6",3
Burberry Says Viral Epidemic Devastates China Sales,3
"Ray Dalio says the global economy is heading for a ""great sag."" The billionaire investor says the world is dealing… https://t.co/SaSbdjPlIk",3
Norwegian Cruise Line downgraded to strong sell from hold at CFRA,3
U.S. Justice Department preparing legal action against Live Nation: source,3
Why These Top Oil Stocks All Tumbled More Than 10% in January,3
Fourth-quarter unit-labor costs climb 1.4%,3
Athenex shares fall 19% in morning trading,3
AT&T downgraded by MoffettNathanson to sell on concern wireless can't carry the whole company,3
Employee furloughs in the retail industry are now well over 1 million after one of America's biggest clothing store… https://t.co/eFPius4T5H,3
Wirecard says 2017 audit of Singapore unit not concluded due to probe,3
UPDATE 1-Bristol-Myers misses main goal of late-stage skin cancer trial,3
Expedia's Problems Run Deeper Than SEO Headwinds,3
China’s Coronavirus Set To Dampen Economic Growth In The United States,3
Uber co-founder Travis Kalanick sold $1.5 billion of the company's stock this month https://t.co/L5f47o9NnD,3
"AT&T stock falls after MoffettNathanson downgrades, saying dividend looks less compelling",3
TikTok looks to diversify users as U.S. pressure mounts,3
Electrolux to incur $70 million charge for U.S. overhaul,3
OPEC slashed forecasts for global oil demand as the coronavirus hits fuel use in China https://t.co/j0mzuBmQbk,3
Dollar Hits 1-Week Low as Trade Developments Awaited,3
Trump Has Few Options to Juice the Economy Ahead of November,3
"Dow opens about 91 points, 0.3%, lower",3
"Liquidity Services EPS misses by $0.03, misses on revenue",3
Consumer Insolvencies Approach Record in Debt-Weary Canada,3
Energy Down As Oil Rally Stalls -- Energy Roundup #economy #MarketScreener https://t.co/voxopjD76f https://t.co/Gy8cJl9dT4,3
Latin America's economy was already going backward when the coronavirus hit. Now it's at risk of losing a whole dec… https://t.co/MLK8U4vIV0,3
Stocks wobble in early trade; energy pulls back,3
ATyr Pharma down 4% premarket after pricing equity offering,3
"Dell, HPE targets trimmed on compute headwinds",3
Hopes Dim for Broad Deal on Global Carbon Market at UN Talks,3
Here's what has $ZM stock down over 9%  https://t.co/V4ikP0o8cl,3
Ciena -2.5% after earnings miss,3
Hanesbrands stock price target cut to $13 vs. $16 at BofA Merrill Lynch,3
"Beyond Air EPS misses by $0.09, misses on revenue",3
Stocks poised to pause record run,3
$AXAS - Abraxas Petroleum: Poor Liquidity Points To A Chapter 11 May Be On The Horizon. https://t.co/bdKkXTKDOLâ€¦ https://t.co/PG849ZPziP,3
"Canada Goose Cuts Forecast on Coronavirus Impact, Shares Plunge",3
$VC - Visteon faces lawsuit on home turf https://t.co/TX8UiKK5ZJ,3
Netflix downgraded to ‘underperform’ at Needham,3
Energy Stock Carnage Sets Up ‘Rinse and Repeat’ Start to 2020,3
Wells Fargo Downgrades Netflix On Spending Concerns,3
U.S. Retail Sales Miss Forecasts as Restaurants Decline,3
Denver Nuggets network sues Comcast for antitrust,3
Stock-index futures pare gains after report of China concerns over trade deal,3
Amazon files suit protesting Microsoft's JEDI cloud contract with Pentagon https://t.co/BKm8VNsADQ,3
"Boeing's halt to 737 MAX production could ding U.S. economy, jobs",3
$ZM here we go..... down....,3
Coronavirus Task Force Declares Public Health Emergency https://t.co/lSodhOAQrj,3
$EDU - New Oriental -4% after rival discloses employee wrongdoing https://t.co/KWUtDIdiBI,3
"U.S. Stocks Give Back Gains, End Modestly Lower #SP500 #index #MarketScreener https://t.co/Y5UaaU0lic https://t.co/sduR7dQRz9",3
Dish may not be key winner amid Intelsat woes - analyst,3
"The crash in energy prices has hit Norway, Europe's biggest oil producer, forcing it to prop up its currency for th… https://t.co/QGwT3uy5yp",3
Markets Uncertain After Messy China-U.S. Deal Rollout (Podcast),3
OPEC+ deal is much weaker than it looks,3
The euro is approaching record-low levels vs. the Swiss franc,3
Casper Sleep stock languishes below IPO issue price after falling 5%,3
"Apple saw China iPhone units fall in November, Credit Suisse says",3
$CGC - Canopy Growth: Falling Apart During Leadership Void. Get more info on Seeking Alpha: https://t.co/xK2vMWA8zf… https://t.co/0RjRrtJ2RK,3
"Hedge Funds Are Selling CareTrust REIT, Inc. (CTRE)",3
Some officials worried about the bank's decision to drop self-imposed limits on the ECB's bond purchases https://t.co/elfM7nRACS,3
Macy's Q3 EPS 1 cent vs. 20 cents,3
Adamas down 40% as investors react to Gocovri effect in MS study,3
Tesla’s stock-market skid continues with 4% decline at opening bell Thursday,3
"Canada Goose sees hit to 2020 profit, sales from coronavirus",3
"For the global oil market, the coronavirus epidemic couldn't have hit a worse place https://t.co/qorAXCKzcT",3
Royal Mail Labor Troubles Put Long-Term Targets in Jeopardy,3
The Danger Of Deeper OPEC+ Cuts https://t.co/5LPnGN9n4j,3
Trump's Dec. 15 China tariffs threaten a long list of Christmas favorites https://t.co/Jk8taRaq3I https://t.co/DBbtlVhYBl,3
Hedge Funds Aren’t Crazy About Ladder Capital Corp (LADR) Anymore,3
Royal Caribbean downgraded to sell from buy at CFRA,3
Goldman Sachs Says Wealthiest to Back off Stocks,3
Rally May Stall For Malaysia Stock Market - Nasdaq,3
$HNHAF $HNHPD $AAPL - Trendforce cuts iPhone estimate after Foxconn delay https://t.co/rlnEwzlzzS,3
"$PALL - Palladium Should Fall Soon, Why This Could Be Important For Gold. https://t.co/OMMk0rkHS4 #investing #economy #finance",3
$WBK - Westpac falls again as heat intensifies https://t.co/UdNrWGewdF,3
Funds Look to Take Down New Zealand Dollar After Runaway Gains,3
A global glut of LNG might force U.S. export plants to go idle https://t.co/X6YbpYenvU,3
U.S. Stocks Waver as Viral Outbreak Claims More Lives #SP500 #index #MarketScreener https://t.co/SAEACBG0T4 https://t.co/rhtcDXMMPP,3
$ADMP - Adamis Pharma -61% on FDA's Zimhi rejection https://t.co/JgCdMtpiZO,3
"Toyota, Honda Extend China Shutdowns as Virus Gathers Pace",3
$UBER (-4.2% pre) Uber Loses London License Over Concerns for Rider Safety - BBG  https://t.co/zWmQdMXTcr,3
Ford shakes up top management three days after weak profit outlook,3
"Comparable sales missed estimates at Home Depot, shares down 4.6% premarket",3
U.S. safety board chair criticizes Uber for 2018 fatal self-driving crash,3
"Ashland EPS misses by $0.19, misses on revenue",3
$MNI - McClatchy Company Is Headed Towards Restructuring. Read more and sign up for updates:… https://t.co/kYHeV3e8vR,3
Methanex downgraded at TD Securities on valuation,3
$AAPL - Apple Could Still Be In For More Pain. https://t.co/DgJ8CAtumt #finance #business #stockmarket,3
Goldman partner embroiled in 1MDB scandal exits bank - FT https://t.co/uiXjEqyc6e https://t.co/cV1UlIMIB4,3
$NVDA - Nvidia Slowing: Moving To Neutral Rating. Read more and sign up for updates: https://t.co/g5q3ROLEND… https://t.co/UIzng8HS8R,3
Hedge Funds Are Selling AMERCO (UHAL),3
Aurora Cannabis Sinks on Bad News Dump Analysts Fear Won’t End,3
Exxon and Chevron posted the weakest results in years because of disappointing results in almost all of their busin... https://t.co/GVVcZxePU3,3
"Stock Market Update: Stocks set for lower open after strong week, jobs report tops expectations",3
$UNG $CHK $RRC - Natural gas hits the skids on warm winter weather outlook https://t.co/WZRJoML1jT,3
Spotify Double Downgrade Reflects Prospect of Slower Revenue Growth https://t.co/jMJ3N4A06T,3
"Energy has gone nowhere in the past decade, and it could get worse before it gets better https://t.co/PSDVJKnQ3B",3
$RIO $ACH $TRQ - Rio Tinto says virus slowing copper ore shipments from Mongolia https://t.co/ayoOqNBFjq,3
"$DRI: Darden Restaurants provides COVID-19 update, reports quarter-to-date Q4 comps of -39.1% https://t.co/swpeTULQ6d",3
Boeing's stock dives after NTSB recommends 'more robust redesign' of 737-700s,3
Analysts question Silicon Motion's margin outlook,3
Canada Goose Drops After Cutting Forecast on Drag From Virus,3
Luckin Coffee stock sinks after anonymous report alleges fraud https://t.co/elHwFb5IXA,3
About half of U.S. small businesses haven't paid their full rent or mortgage yet this month as a result of the coro… https://t.co/dAA1uF6zsj,3
UK housing market on hold due to coronavirus crisis - Halifax https://t.co/8D4d4gglsF https://t.co/VTgijLEfGA,3
$SCANX: Gapping down https://t.co/hv5ZhR20Ye,3
California governor rejects $13.5 billion PG&E settlement,3
Societe Generale's Subadra Rajappa is concerned treasury yields could quickly snap back https://t.co/tGVmttl7GD… https://t.co/rrreeGl5tw,3
"Janet Yellen says a V-shaped economic recovery ""is possible,' but she is ""worried that the outcome will be worse"" https://t.co/11FIumVTXC",3
Kellogg stock falls after weak guidance,3
$CCL $RCL - Nomura points to bookings weakness at Carnival and Royal Caribbean https://t.co/yGjpT2ReD3,3
New York State AG investigating WeWork,3
Here's Why Athenex Stock Is Sliding Today,3
Canada Goose downgraded to buy from strong buy at CFRA,3
ICE Dollar Index off less than 0.1% at 97.774 after data,3
Expect A Weaker Dollar In 2020. Read more and sign up for updates: https://t.co/mLTiueEXHn #economy #stockmarket #trading,3
"Stock Market Update: Stock market set to open lower, Target and Lowe's gain",3
Lovesac stock price target cut to $28 vs. $33 at Canaccord,3
BW Group trims its stake in DHT Holdings,3
"Nasdaq-100 futures down 2 points, or less than 0.1%",3
Credit Suisse faces £68m lawsuit from banker arrested in Romania https://t.co/fHtmKazqwv,3
"S&P 500 headed for a 67% downturn? Seems ‘preposterous’ now but so did similar pullbacks begun in 2000 and 2007, sa… https://t.co/a4vFwHt6n5",3
Why Shares of UPS Fell in January,3
State Borrowings Set To Surge In FY21 Amid Revenue Slowdown: ICRA,3
"Oil Slips After OPEC, EIA Reports Forecast Robust Supply #WTI #Stock #MarketScreener https://t.co/7JxMiwy1B2 https://t.co/NdB4wBml82",3
California sues Juul,3
Canadian Business Optimism Was Fading Before Pandemic Concerns Intensified #WTI #Stock #MarketScreener… https://t.co/zhRhHEhkvw,3
Not So Happy Holidays for Kohl’s After Earnings,3
"$CMP - Compass Minerals EPS misses by $0.12, misses on revenue https://t.co/dU4csQyvQt",3
Iranian Strike on U.S. Forces Roils Markets #index #MarketScreener https://t.co/fU5DTtl5Q5 https://t.co/JQHmnd54oH,3
"Casper Sleep shares slide 5% to trade at $10.46, below $12 IPO price",3
J.C. Penney Again at Risk Of NYSE Delisting,3
Samsung Electronics executive receives jail term over union-busting: media,3
Here's the level to watch in Texaco as stock falls on London ban $UBER (via @TradingNation) https://t.co/fk3KnVRU95,3
FCA Investigates Fraud in Collapse of Two Listed Companies,3
China's Hebei province imposes total ban on P2P platforms,3
Pound Remains Lower as Poll Shows U.K. Debate Was Almost a Tie,3
Twitter stock falls after downgrade,3
$ZOM - Zomedica readies equity offering; shares down 12% after hours https://t.co/NUoOoRsvkA,3
UPDATE 2-China's Pinduoduo posts bigger loss as costs surge; shares tumble,3
$FTI - TechnipFMC downgraded at Berenberg but called Top Pick at Deutsche Bank https://t.co/XKcPDilIuU,3
Tesla Inc. slumped in pre-market trading after the electric carmaker’s newly unveiled pickup truck elicited mixed r… https://t.co/KDcJiSWCOp,3
Dow futures pare gains as Home Depot's stock sinks 5% after third-quarter earnings,3
Jefferies warns on L Brands,3
Kohl's now sees full-year adj. EPS $4.75 to $4.95 vs. prior $5.15 to $5.45,3
"Home Depot cuts 2019 forecast after sales miss, shares drop",3
STOCKS AT THE CLOSE: - Dow down 0.15%  - Nasdaq down 0.33%  - S&P down 0.18% https://t.co/0eNL2UOd9a,3
2020 Will Be Another Year of Pain for Tanger,3
"$SKT - Tanger: Instead Of Turning Opportunities Into Profit, Risk Was Turned Into High Losses.… https://t.co/Y8rQR2aRII",3
Hedge Funds Are Selling Franks International NV (FI),3
Corbus Pharma down 13% premarket after pricing equity offering,3
Bets on potential mining defaults surge on worsening sector outlook #AngloAmerican #Stock #MarketScreener… https://t.co/AiYhedShlz,3
Blackstone CEO Steve Schwarzman says the virus could wipe $5 trillion from GDP https://t.co/Kj4fVW2dRC,3
"Sally Beauty EPS misses by $0.09, misses on revenue",3
Stocks squeeze out gains Friday as investors don't fully buy China trade deal,3
Walmart's Jet is ending its fresh-food delivery business just a year after introducing the service in New York City https://t.co/Y8sI7u2mmB,3
$AYTU (-1.3% pre) Aytu BioScience Receives $23.0 Million from Warrant Exercises - SI https://t.co/i7KwoMuVvr,3
Funko's stock plunges 39% premarket toward near 2-yr. low after Q4 warning late Wednesday,3
Pound falls as Boris Johnson taken to intensive care for COVID-19 https://t.co/5JQIgSSH7P by @OscarWGrut https://t.co/7h0RrKnKHK,3
Collegium launches convertible debt offering; shares down 10%,3
Oil drops after U.S. inventory data https://t.co/IDCJ372Mjb https://t.co/hSyzKTVifN,3
OncoSec Medical down 13% despite positive TOVA data in TNBC,3
Qudian sinks 5.3% after year guidance revenue shrinks,3
$SBUX - Starbucks Likely Range Bound After Inconclusive Q4 2019 Earnings. Sign up for updates on Seeking Alpha!… https://t.co/I9CAnlrces,3
EUR/USD Daily Forecast – Euro Near 4-Month Low Ahead of NFP Report,3
Trading on the News Adds a Risk Premium to Shares of American Micro Devices,3
"The strike by about 3,200 Canadian conductors and railyard operators enters its 7th day https://t.co/evd7GQxQDr",3
Needham's Martin Defends Her Prediction That Netflix Subscriptions Will Fall,3
NZD/USD Falls to 3-Month Low Ahead of RBNZ Rate Decision -- Market Talk #currency #MarketScreener… https://t.co/TgxQvugcIx,3
United joins Delta and American in suspending flights between the U.S. and mainland China. United's flight suspensi... https://t.co/5ZtcJXzf7O,3
Small Business Optimism Crashes By Most Ever https://t.co/RWqy5LU6x8,3
"Highlight: “We’ve see again and again that Tesla can’t live up to Elon Musk’s promises,"" @NewConstructs Investment… https://t.co/9BX4enQaL2",3
China iron ore surges to over 4-month high as supply uncertainties loom https://t.co/rVOVaCaTrh https://t.co/A28seQYCDe,3
Sparkle fades as coronavirus risks wiping out luxury goods growth,3
Equinor swings to surprise loss; impairments total $1.4B,3
Russian ruble falls as central bank cuts key rate by 25 basis points to 6%,3
Germany Fines Steelmakers 646 Million Euros for Price Fixing,3
ICE profit drops 27% on weak growth in transaction and clearing unit,3
Wall Street slips as investors look for concrete details on trade deal,3
Autoliv -2% after setting new targets,3
"Yellen Blames ""Enormous Debt And Buybacks"" For Coming Default Wave; Morgan Stanley Says It's All The Fed's Fault  https://t.co/Ed0jVBpmhZ",3
Jaguar Land Rover to cut output at two UK factories,3
Sell-siders on board with Bristol-Myers Squibb's Q4 & outlook,3
U.S. equities pared gains after climbing to fresh records as investors digested the latest views from Federal Reser... https://t.co/y5x69xFQ8h,3
$GM - GM loses a bull https://t.co/tdUfG5HbXy,3
Trump threatens China with higher tariffs if trade deal not made,3
Sugar's Short-Term Support Is Eroding. https://t.co/PwXYeVM0hn #markets #stocks #trading,3
"Newspaper fights Warner Bros, 'Richard Jewell' over depiction of reporter trading sex for a scoop https://t.co/DYG3hz2Kst",3
Knowles Corporation Just Missed EPS By 14%: Here's What Analysts Think Will Happen Next,3
Why China's coronavirus is more dangerous for the global economy than SARS was in 2003 https://t.co/diuqsVLFOD via @BW,3
$NFLX - New Netflix bear steps out https://t.co/PdPkgLk0FQ,3
Americans hurt by the pandemic are skipping home-loan payments. The trusts that own the mortgages are feeling the p… https://t.co/DkBAJStG4x,3
Stocks close lower after trade creates choppy session https://t.co/hPyxj3JKNg by @heidi_chung https://t.co/NKyMcIcpE2,3
"Macy's says weather, soft tourism and weak performance at lower-tier malls weighed in Q3",3
New wind farm financing in Europe to face delays in 2020: report https://t.co/PRnWG0VQtu https://t.co/LDU3NrEcye,3
Factbox: Automakers close factories in China due to virus outbreak,3
Hexo stock price target cut to C$5 from C$6 at MKM Partners,3
Hedge Funds Are Dumping Noble Corporation plc (NE),3
Global Markets: Asian shares mixed as doubts grow on elusive U.S.-China trade deal,3
Apple closing all China stores and offices,3
API data show a 6 million-barrel weekly rise in U.S. crude supply: sources,3
Yum Brands Q4 Pizza Hut same-store sales down 2%; FactSet consensus down 0.9%,3
$BYND - JPMorgan reels in expectations on Beyond Meat https://t.co/bd0xbFGjkT,3
"China's electric car sales slump, squeezing automakers https://t.co/JizkYc3JRz https://t.co/g9nC7IuOvD",3
More foreign firms abandoned U.S. deals amid Trump administration scrutiny: report https://t.co/sOjbLwVU87 https://t.co/6sCfpgNoBa,3
Janet Yellen says second-quarter GDP could decline by 30% and unemployment is already at 12%-13% https://t.co/9d7jmffI3B,3
$VIAC: Barrington Research cuts to Mkt Perform https://t.co/7Fv1ZiFZBS,3
A Sliding Share Price Has Us Looking At Chi Ho Development Holdings Limited's (HKG:8423) P/E Ratio,3
Surprise German Factory Order Slump Shows Worst Isn't Over,3
CFNAI falls sharply in October https://t.co/mB8AuAlldV,3
"Monte Paschi Misses Full-Year Income Target, May Cut Costs More",3
"iMedia Brands EPS misses by $0.03, misses on revenue",3
Dubai's Jobs Vanish at the Fastest Pace in a DecadeÃ‚Â ,3
Orbcomm price target lowered to $9 at Canaccord,3
Taiwan Exports Plummet as Coronavirus Threatens Trade Recovery,3
Wells Fargo Downgrades Netflix $NFLX to Underperform but sees as a takeover target. NFLX could get acquired: NFLX i… https://t.co/vuNpYwRDSg,3
$PACB - Pacific Biosciences Still Can't Catch A Break. https://t.co/62uib1ID2Z #trading #economy #business,3
From @BreakingViews: Why Italy and France have bad economic headaches https://t.co/quLJ6Us2gR,3
$LK - Citron and Muddy Waters at odds over Luckin Coffeee https://t.co/gkLLQ0bBQA,3
Hanesbrands trickles lower after operating profit miss,3
Zoom shares get whacked over privacy concerns #economy #MarketScreener https://t.co/nhvqnJfysH https://t.co/sGId3aQEuy,3
"The airline industry is nearing the end of a miserable year, with profit missing forecasts by almost $10 billion https://t.co/4Ert5aucQP",3
Funko Stock Decimated Ahead of Massive Earnings Miss,3
"UPDATE 2-UK lawmaker blames HSBC, Stanchart, Baroda in S.Africa corruption",3
Materials Down After Weak Chinese Export Data -- Materials Roundup #economy #MarketScreener https://t.co/2QogIzdFkK https://t.co/8uzHAliRs1,3
$FB - Cambridge Analytica deceived FB users - FTC https://t.co/0zZzI5P5re,3
"EIA forecasts U.S. shale oil output to climb by 49,000 barrels a day in December",3
$TRQ - Turquoise Hill: Strong Headwinds Ahead Of 2020. https://t.co/hIdbSHXWA7 #trading #business #finance,3
DIY stock indices pose challenge to investment heavyweights https://t.co/RfKJ0ClC14,3
"Former Fed chief Bernanke sees bad year, no quick recovery #economy #MarketScreener https://t.co/YaN7qVv5aq https://t.co/zn3oEbjuL7",3
"Loss of working hours to equal 195m full-time jobs, UN agency warns https://t.co/Ww1kXzUS6G",3
Protests Hit Hong Kong Property Market,3
"The reveal of the Tesla $TSLA #Cybertruck didn't go quite as expected... but moving on, there's a few specs you sho… https://t.co/wYnwjcjnEF",3
Funko downgraded to hold from buy at Stifel Nicolaus,3
JPMorgan under the microscope for metals spoofing,3
"Industrial goods, oil, gas get slammed as China coronavirus slashes demand",3
MAXIMUS -2.9% post Q4 results,3
Why pensions across the world are in crisis https://t.co/JJxAS7ufuD,3
$STAY - Nomura Instinet loses confidence in Extended Stay America https://t.co/WrQXTC38nB,3
U.S. wholesale inventories drop 0.2% in December,3
"Earnings Miss: Village Farms International, Inc. Missed EPS And Analysts Are Revising Their Forecasts",3
"FAA predicted Boeing 737 Max, facing more delays, would crash 15 times over its lifetime https://t.co/rehAx6OJWy vi… https://t.co/JhJAStsIJG",3
Tech Down As Traders Hedge On US-China Deal Prospects -- Tech Roundup #economy #MarketScreener… https://t.co/PDK1Scf0jM,3
"$USO $OIL $UWT - U.S. crude supply rose 6M barrels last week, API says https://t.co/0Qf1RRQIfp",3
Hackers Are Targeting Ring Cameras,3
Lowe's says it will shut 34 stores in Canada,3
EUR/USD Bearish Impulse And Flag Aims at 1.0940 Target,3
GBP/JPY Price Forecast – British Pound Fails To Break Out,3
CORRECT: Tapestry estimates 2020 negative impact of $200 mln-$250 mln from coronavirus outbreak in China,3
Global markets fall after new tariff threat,3
Macy's Q3 sales $5.173 bln vs. $5.404 bln; FactSet consensus $5.321 bln,3
"China's GDP growth this quarter will be 0%, according to top economist Ed Hyman",3
"Stocks, Bonds, & Dollar Stumble As Traders Reach 'Peak FOMO' https://t.co/P9454JXHmT",3
$ROAD - Construction Partners slips 19% post Q4 results miss; provides FY20 outlook https://t.co/00R6LD8U3K,3
$ESS: BTIG Research cuts to Neutral https://t.co/MCyfTsXc2N,3
TSB to axe at least 15% of branches in cost-cutting drive https://t.co/8c17g12zuC,3
Urban Outfitters stock down 9% after Q3 results,3
Xeris Pharma launches equity offering; shares down 3% after hours,3
Oil tumbles as U.S. gasoline supplies rise by most since January https://t.co/t07uydxG2K via @business https://t.co/FpfskYKqZM,3
The consensus of professional forecasters is that U.S. real GDP growth will dip below 2% in 2020… https://t.co/33GnLQotKz,3
New #IMFBlog shows that long-lasting credit booms that featured rapid construction growth never ended well.… https://t.co/gMBiUS6z7J,3
"$HD - Despite The Recent Pullback, HD Shares Are Not Yet A Buy. Read more: https://t.co/Fyi7Zct3Hz #investing #markets #finance",3
